file,model,dataset,layer,layer_idx,I_X_T,I_Y_T,H_T,efficiency,compression,info_efficiency,compression_ratio
results/cmdline_test/resnet18_cifar10_analysis.json,resnet18,cifar10,summary,-1,0.032427365179664616,0.1,,,,3.0837200532917595,0.6757263482033539
results/cmdline_test/resnet18_cifar10_analysis.json,resnet18,cifar10,summary_final,999,0.03216908007188783,0.1,,,,3.1084784301605164,0.6783091992811217
results/comprehensive_analysis_20250829_220147/convnext_tiny_cifar100_analysis.json,convnext_tiny,cifar100,layer_0,0,0.033246428832349406,0.1,-1.4248504868144,3.0077513814452033,41.82156341405248,3.0077513814452033,0.6675357116765059
results/comprehensive_analysis_20250829_220147/convnext_tiny_cifar100_analysis.json,convnext_tiny,cifar100,layer_1,1,0.032956379443939046,0.1,0.7881099018460953,3.0342218248905795,41.46542683283026,3.0342218248905795,0.6704362055606096
results/comprehensive_analysis_20250829_220147/convnext_tiny_cifar100_analysis.json,convnext_tiny,cifar100,layer_2,2,0.03331829700966421,0.1,3.889277824257059,3.0012638013039457,41.90980661672855,3.0012638013039457,0.6668170299033579
results/comprehensive_analysis_20250829_220147/convnext_tiny_cifar100_analysis.json,convnext_tiny,cifar100,layer_3,3,0.03262524385557184,0.1,-1.842364381035793,3.0650172432559137,41.05884264036419,3.0650172432559137,0.6737475614442816
results/comprehensive_analysis_20250829_220147/convnext_tiny_cifar100_analysis.json,convnext_tiny,cifar100,summary,-1,0.033246428832349406,0.1,,,,3.0077513814452033,0.6675357116765059
results/comprehensive_analysis_20250829_220147/convnext_tiny_cifar100_analysis.json,convnext_tiny,cifar100,summary_final,999,0.03262524385557184,0.1,,,,3.0650172432559137,0.6737475614442816
results/comprehensive_analysis_20250829_220147/resnet18_cifar100_analysis.json,resnet18,cifar100,layer_0,0,0.03445705637720801,0.1,-0.09011473311076497,2.9020789479624907,3.6017154653655066,2.9020789479624907,0.6554294362279199
results/comprehensive_analysis_20250829_220147/resnet18_cifar100_analysis.json,resnet18,cifar100,layer_1,1,0.033212899757572766,0.1,-0.5238230542882699,3.0107876741333275,3.507774140743738,3.0107876741333275,0.6678710024242724
